theta 3,real,integer
thetad 1,real,categorical
thetad 2,real,categorical
thetad 3,real,integer
tau 1,real,categorical
tau 2,real,categorical
thetadd 3,real,integer
d 3m Index,integer,integer
V 1,real,real
V 2,real,real
V 3,real,integer
V 4,real,real
V 5,real,real
V 6,real,real
V 7,real,real
V 8,real,real
V 9,real,real
V 1 0,real,real
V 1 1,real,real
V 1 2,categorical,real
V 1 3,real,integer
V 1 4,real,real
V 1 5,real,real
V 1 6,real,real
V 1 7,real,real
V 1 8,real,real
V 1 9,real,real
V 2 0,real,real
V 2 1,real,real
V 2 2,real,real
V 2 3,real,real
V 2 4,real,real
V 2 5,real,real
V 2 6,real,real
V 2 7,real,real
V 2 8,real,real
V 2 9,real,real
V 3 0,real,real
V 3 1,categorical,integer
V 3 2,real,real
V 3 3,real,integer
V 3 4,real,real
V 3 5,real,real
V 3 6,real,real
V 3 7,real,real
V 3 8,real,real
V 3 9,real,real
V 4 0,categorical,real
Class,categorical,categorical
d 3m Index,integer,integer
region centroid col,real,string
region centroid row,real,string
region pixel count,real,integer
short line density 5,real,categorical
short line density 2,real,string
vedge mean,real,categorical
vegde sd,real,string
hedge mean,real,string
hedge sd,real,string
intensity mean,real,string
rawred mean,real,string
rawblue mean,real,string
rawgreen mean,real,string
exred mean,real,categorical
exblue mean,real,categorical
exgreen mean,real,string
value mean,real,string
saturation mean,real,categorical
hue mean,real,categorical
class,categorical,categorical
d 3m Index,integer,integer
V 1,real,real
V 2,real,real
V 3,real,integer
Class,categorical,categorical
d 3m Index,integer,integer
pixel 1,integer,integer
pixel 2,integer,integer
pixel 3,integer,integer
pixel 4,integer,integer
pixel 5,integer,integer
pixel 6,integer,integer
pixel 7,integer,integer
pixel 8,integer,integer
pixel 9,integer,integer
pixel 1 0,integer,integer
pixel 1 1,integer,integer
pixel 1 2,integer,categorical
pixel 1 3,integer,integer
pixel 1 4,integer,integer
pixel 1 5,integer,integer
pixel 1 6,integer,integer
pixel 1 7,integer,integer
pixel 1 8,integer,integer
pixel 1 9,integer,integer
pixel 2 0,integer,integer
pixel 2 1,integer,integer
pixel 2 2,integer,integer
pixel 2 3,integer,integer
pixel 2 4,integer,integer
pixel 2 5,integer,integer
pixel 2 6,integer,integer
pixel 2 7,integer,integer
pixel 2 8,integer,integer
pixel 2 9,integer,integer
pixel 3 0,integer,integer
pixel 3 1,integer,integer
pixel 3 2,integer,integer
pixel 3 3,integer,integer
pixel 3 4,integer,integer
pixel 3 5,integer,integer
pixel 3 6,integer,integer
pixel 3 7,integer,integer
pixel 3 8,integer,integer
pixel 3 9,integer,integer
pixel 4 0,integer,integer
pixel 4 1,integer,integer
pixel 4 2,integer,integer
pixel 4 3,integer,integer
pixel 4 4,integer,integer
pixel 4 5,integer,integer
pixel 4 6,integer,integer
pixel 4 7,integer,integer
pixel 4 8,integer,integer
pixel 4 9,integer,integer
pixel 5 0,integer,integer
pixel 5 1,integer,integer
pixel 5 2,integer,integer
pixel 5 3,integer,integer
pixel 5 4,integer,integer
pixel 5 5,integer,integer
pixel 5 6,integer,integer
pixel 5 7,integer,integer
pixel 5 8,integer,integer
pixel 5 9,integer,integer
pixel 6 0,integer,integer
pixel 6 1,integer,integer
pixel 6 2,integer,integer
pixel 6 3,integer,integer
pixel 6 4,integer,integer
pixel 6 5,integer,integer
pixel 6 6,integer,integer
pixel 6 7,integer,integer
pixel 6 8,integer,integer
pixel 6 9,integer,integer
pixel 7 0,integer,integer
pixel 7 1,integer,integer
pixel 7 2,integer,integer
pixel 7 3,integer,integer
pixel 7 4,integer,integer
pixel 7 5,integer,integer
pixel 7 6,integer,integer
pixel 7 7,integer,integer
pixel 7 8,integer,integer
pixel 7 9,integer,integer
pixel 8 0,integer,integer
pixel 8 1,integer,integer
pixel 8 2,integer,integer
pixel 8 3,integer,integer
pixel 8 4,integer,integer
pixel 8 5,integer,integer
pixel 8 6,integer,integer
pixel 8 7,integer,integer
pixel 8 8,integer,integer
pixel 8 9,integer,integer
pixel 9 0,integer,integer
pixel 9 1,integer,integer
pixel 9 2,integer,integer
pixel 9 3,integer,integer
pixel 9 4,integer,integer
pixel 9 5,integer,integer
pixel 9 6,integer,integer
pixel 9 7,integer,integer
pixel 9 8,integer,integer
pixel 9 9,integer,integer
pixel 1 0 0,integer,integer
pixel 1 0 1,integer,integer
pixel 1 0 2,integer,real
pixel 1 0 3,integer,integer
pixel 1 0 4,integer,integer
pixel 1 0 5,integer,integer
pixel 1 0 6,integer,integer
pixel 1 0 7,integer,integer
pixel 1 0 8,integer,integer
pixel 1 0 9,integer,integer
pixel 1 1 0,integer,categorical
pixel 1 1 1,integer,integer
pixel 1 1 2,integer,categorical
pixel 1 1 3,integer,integer
pixel 1 1 4,integer,integer
pixel 1 1 5,integer,integer
pixel 1 1 6,integer,integer
pixel 1 1 7,integer,integer
pixel 1 1 8,integer,integer
pixel 1 1 9,integer,integer
pixel 1 2 0,integer,real
pixel 1 2 1,integer,categorical
pixel 1 2 2,integer,categorical
pixel 1 2 3,integer,integer
pixel 1 2 4,integer,integer
pixel 1 2 5,integer,integer
pixel 1 2 6,integer,integer
pixel 1 2 7,integer,integer
pixel 1 2 8,integer,integer
pixel 1 2 9,integer,real
pixel 1 3 0,integer,integer
pixel 1 3 1,integer,integer
pixel 1 3 2,integer,integer
pixel 1 3 3,integer,integer
pixel 1 3 4,integer,integer
pixel 1 3 5,integer,integer
pixel 1 3 6,integer,integer
pixel 1 3 7,integer,integer
pixel 1 3 8,integer,integer
pixel 1 3 9,integer,integer
pixel 1 4 0,integer,integer
pixel 1 4 1,integer,integer
pixel 1 4 2,integer,integer
pixel 1 4 3,integer,integer
pixel 1 4 4,integer,integer
pixel 1 4 5,integer,integer
pixel 1 4 6,integer,integer
pixel 1 4 7,integer,integer
pixel 1 4 8,integer,integer
pixel 1 4 9,integer,integer
pixel 1 5 0,integer,integer
pixel 1 5 1,integer,integer
pixel 1 5 2,integer,integer
pixel 1 5 3,integer,integer
pixel 1 5 4,integer,integer
pixel 1 5 5,integer,integer
pixel 1 5 6,integer,integer
pixel 1 5 7,integer,integer
pixel 1 5 8,integer,integer
pixel 1 5 9,integer,integer
pixel 1 6 0,integer,integer
pixel 1 6 1,integer,integer
pixel 1 6 2,integer,integer
pixel 1 6 3,integer,integer
pixel 1 6 4,integer,integer
pixel 1 6 5,integer,integer
pixel 1 6 6,integer,integer
pixel 1 6 7,integer,integer
pixel 1 6 8,integer,integer
pixel 1 6 9,integer,integer
pixel 1 7 0,integer,integer
pixel 1 7 1,integer,integer
pixel 1 7 2,integer,integer
pixel 1 7 3,integer,integer
pixel 1 7 4,integer,integer
pixel 1 7 5,integer,integer
pixel 1 7 6,integer,integer
pixel 1 7 7,integer,integer
pixel 1 7 8,integer,integer
pixel 1 7 9,integer,integer
pixel 1 8 0,integer,integer
pixel 1 8 1,integer,integer
pixel 1 8 2,integer,integer
pixel 1 8 3,integer,integer
pixel 1 8 4,integer,integer
pixel 1 8 5,integer,integer
pixel 1 8 6,integer,integer
pixel 1 8 7,integer,integer
pixel 1 8 8,integer,integer
pixel 1 8 9,integer,integer
pixel 1 9 0,integer,integer
pixel 1 9 1,integer,integer
pixel 1 9 2,integer,real
pixel 1 9 3,integer,integer
pixel 1 9 4,integer,integer
pixel 1 9 5,integer,integer
pixel 1 9 6,integer,integer
pixel 1 9 7,integer,integer
pixel 1 9 8,integer,integer
pixel 1 9 9,integer,categorical
pixel 2 0 0,integer,integer
pixel 2 0 1,integer,real
pixel 2 0 2,integer,real
pixel 2 0 3,integer,integer
pixel 2 0 4,integer,integer
pixel 2 0 5,integer,integer
pixel 2 0 6,integer,integer
pixel 2 0 7,integer,integer
pixel 2 0 8,integer,integer
pixel 2 0 9,integer,real
pixel 2 1 0,integer,real
pixel 2 1 1,integer,categorical
pixel 2 1 2,integer,categorical
pixel 2 1 3,integer,integer
pixel 2 1 4,integer,integer
pixel 2 1 5,integer,integer
pixel 2 1 6,integer,integer
pixel 2 1 7,integer,integer
pixel 2 1 8,integer,integer
pixel 2 1 9,integer,real
pixel 2 2 0,integer,real
pixel 2 2 1,integer,categorical
pixel 2 2 2,integer,categorical
pixel 2 2 3,integer,integer
pixel 2 2 4,integer,integer
pixel 2 2 5,integer,integer
pixel 2 2 6,integer,integer
pixel 2 2 7,integer,integer
pixel 2 2 8,integer,integer
pixel 2 2 9,integer,real
pixel 2 3 0,integer,integer
pixel 2 3 1,integer,integer
pixel 2 3 2,integer,integer
pixel 2 3 3,integer,integer
pixel 2 3 4,integer,integer
pixel 2 3 5,integer,integer
pixel 2 3 6,integer,integer
pixel 2 3 7,integer,integer
pixel 2 3 8,integer,integer
pixel 2 3 9,integer,integer
pixel 2 4 0,integer,integer
pixel 2 4 1,integer,integer
pixel 2 4 2,integer,integer
pixel 2 4 3,integer,integer
pixel 2 4 4,integer,integer
pixel 2 4 5,integer,integer
pixel 2 4 6,integer,integer
pixel 2 4 7,integer,integer
pixel 2 4 8,integer,integer
pixel 2 4 9,integer,integer
pixel 2 5 0,integer,integer
pixel 2 5 1,integer,integer
pixel 2 5 2,integer,integer
pixel 2 5 3,integer,integer
pixel 2 5 4,integer,integer
pixel 2 5 5,integer,integer
pixel 2 5 6,integer,integer
pixel 2 5 7,integer,integer
pixel 2 5 8,integer,integer
pixel 2 5 9,integer,integer
pixel 2 6 0,integer,integer
pixel 2 6 1,integer,integer
pixel 2 6 2,integer,integer
pixel 2 6 3,integer,integer
pixel 2 6 4,integer,integer
pixel 2 6 5,integer,integer
pixel 2 6 6,integer,integer
pixel 2 6 7,integer,integer
pixel 2 6 8,integer,integer
pixel 2 6 9,integer,integer
pixel 2 7 0,integer,integer
pixel 2 7 1,integer,integer
pixel 2 7 2,integer,integer
pixel 2 7 3,integer,integer
pixel 2 7 4,integer,integer
pixel 2 7 5,integer,integer
pixel 2 7 6,integer,integer
pixel 2 7 7,integer,integer
pixel 2 7 8,integer,integer
pixel 2 7 9,integer,integer
pixel 2 8 0,integer,integer
pixel 2 8 1,integer,integer
pixel 2 8 2,integer,integer
pixel 2 8 3,integer,integer
pixel 2 8 4,integer,integer
pixel 2 8 5,integer,integer
pixel 2 8 6,integer,integer
pixel 2 8 7,integer,integer
pixel 2 8 8,integer,integer
pixel 2 8 9,integer,integer
pixel 2 9 0,integer,real
pixel 2 9 1,integer,integer
pixel 2 9 2,integer,real
pixel 2 9 3,integer,integer
pixel 2 9 4,integer,integer
pixel 2 9 5,integer,integer
pixel 2 9 6,integer,integer
pixel 2 9 7,integer,integer
pixel 2 9 8,integer,integer
pixel 2 9 9,integer,categorical
pixel 3 0 0,integer,integer
pixel 3 0 1,integer,integer
pixel 3 0 2,integer,integer
pixel 3 0 3,integer,integer
pixel 3 0 4,integer,integer
pixel 3 0 5,integer,integer
pixel 3 0 6,integer,integer
pixel 3 0 7,integer,integer
pixel 3 0 8,integer,integer
pixel 3 0 9,integer,integer
pixel 3 1 0,integer,integer
pixel 3 1 1,integer,integer
pixel 3 1 2,integer,integer
pixel 3 1 3,integer,integer
pixel 3 1 4,integer,integer
pixel 3 1 5,integer,integer
pixel 3 1 6,integer,integer
pixel 3 1 7,integer,integer
pixel 3 1 8,integer,integer
pixel 3 1 9,integer,integer
pixel 3 2 0,integer,integer
pixel 3 2 1,integer,integer
pixel 3 2 2,integer,integer
pixel 3 2 3,integer,integer
pixel 3 2 4,integer,integer
pixel 3 2 5,integer,integer
pixel 3 2 6,integer,integer
pixel 3 2 7,integer,integer
pixel 3 2 8,integer,integer
pixel 3 2 9,integer,integer
pixel 3 3 0,integer,integer
pixel 3 3 1,integer,integer
pixel 3 3 2,integer,integer
pixel 3 3 3,integer,integer
pixel 3 3 4,integer,integer
pixel 3 3 5,integer,integer
pixel 3 3 6,integer,integer
pixel 3 3 7,integer,integer
pixel 3 3 8,integer,integer
pixel 3 3 9,integer,integer
pixel 3 4 0,integer,integer
pixel 3 4 1,integer,integer
pixel 3 4 2,integer,integer
pixel 3 4 3,integer,integer
pixel 3 4 4,integer,integer
pixel 3 4 5,integer,integer
pixel 3 4 6,integer,integer
pixel 3 4 7,integer,integer
pixel 3 4 8,integer,integer
pixel 3 4 9,integer,integer
pixel 3 5 0,integer,integer
pixel 3 5 1,integer,integer
pixel 3 5 2,integer,integer
pixel 3 5 3,integer,integer
pixel 3 5 4,integer,integer
pixel 3 5 5,integer,integer
pixel 3 5 6,integer,integer
pixel 3 5 7,integer,integer
pixel 3 5 8,integer,integer
pixel 3 5 9,integer,integer
pixel 3 6 0,integer,integer
pixel 3 6 1,integer,integer
pixel 3 6 2,integer,integer
pixel 3 6 3,integer,integer
pixel 3 6 4,integer,integer
pixel 3 6 5,integer,integer
pixel 3 6 6,integer,integer
pixel 3 6 7,integer,integer
pixel 3 6 8,integer,integer
pixel 3 6 9,integer,integer
pixel 3 7 0,integer,integer
pixel 3 7 1,integer,integer
pixel 3 7 2,integer,integer
pixel 3 7 3,integer,integer
pixel 3 7 4,integer,integer
pixel 3 7 5,integer,integer
pixel 3 7 6,integer,integer
pixel 3 7 7,integer,integer
pixel 3 7 8,integer,integer
pixel 3 7 9,integer,integer
pixel 3 8 0,integer,integer
pixel 3 8 1,integer,integer
pixel 3 8 2,integer,integer
pixel 3 8 3,integer,integer
pixel 3 8 4,integer,integer
pixel 3 8 5,integer,integer
pixel 3 8 6,integer,integer
pixel 3 8 7,integer,integer
pixel 3 8 8,integer,integer
pixel 3 8 9,integer,integer
pixel 3 9 0,integer,integer
pixel 3 9 1,integer,integer
pixel 3 9 2,integer,integer
pixel 3 9 3,integer,integer
pixel 3 9 4,integer,integer
pixel 3 9 5,integer,integer
pixel 3 9 6,integer,integer
pixel 3 9 7,integer,integer
pixel 3 9 8,integer,integer
pixel 3 9 9,integer,integer
pixel 4 0 0,integer,integer
pixel 4 0 1,integer,integer
pixel 4 0 2,integer,real
pixel 4 0 3,integer,integer
pixel 4 0 4,integer,integer
pixel 4 0 5,integer,integer
pixel 4 0 6,integer,integer
pixel 4 0 7,integer,integer
pixel 4 0 8,integer,integer
pixel 4 0 9,integer,integer
pixel 4 1 0,integer,integer
pixel 4 1 1,integer,integer
pixel 4 1 2,integer,integer
pixel 4 1 3,integer,integer
pixel 4 1 4,integer,integer
pixel 4 1 5,integer,integer
pixel 4 1 6,integer,integer
pixel 4 1 7,integer,integer
pixel 4 1 8,integer,integer
pixel 4 1 9,integer,integer
pixel 4 2 0,integer,real
pixel 4 2 1,integer,integer
pixel 4 2 2,integer,integer
pixel 4 2 3,integer,integer
pixel 4 2 4,integer,integer
pixel 4 2 5,integer,integer
pixel 4 2 6,integer,integer
pixel 4 2 7,integer,integer
pixel 4 2 8,integer,integer
pixel 4 2 9,integer,real
pixel 4 3 0,integer,integer
pixel 4 3 1,integer,integer
pixel 4 3 2,integer,integer
pixel 4 3 3,integer,integer
pixel 4 3 4,integer,integer
pixel 4 3 5,integer,integer
pixel 4 3 6,integer,integer
pixel 4 3 7,integer,integer
pixel 4 3 8,integer,integer
pixel 4 3 9,integer,integer
pixel 4 4 0,integer,integer
pixel 4 4 1,integer,integer
pixel 4 4 2,integer,integer
pixel 4 4 3,integer,integer
pixel 4 4 4,integer,integer
pixel 4 4 5,integer,integer
pixel 4 4 6,integer,integer
pixel 4 4 7,integer,integer
pixel 4 4 8,integer,integer
pixel 4 4 9,integer,integer
pixel 4 5 0,integer,integer
pixel 4 5 1,integer,integer
pixel 4 5 2,integer,integer
pixel 4 5 3,integer,integer
pixel 4 5 4,integer,integer
pixel 4 5 5,integer,integer
pixel 4 5 6,integer,integer
pixel 4 5 7,integer,integer
pixel 4 5 8,integer,integer
pixel 4 5 9,integer,integer
pixel 4 6 0,integer,integer
pixel 4 6 1,integer,integer
pixel 4 6 2,integer,integer
pixel 4 6 3,integer,integer
pixel 4 6 4,integer,integer
pixel 4 6 5,integer,integer
pixel 4 6 6,integer,integer
pixel 4 6 7,integer,integer
pixel 4 6 8,integer,integer
pixel 4 6 9,integer,integer
pixel 4 7 0,integer,integer
pixel 4 7 1,integer,integer
pixel 4 7 2,integer,integer
pixel 4 7 3,integer,integer
pixel 4 7 4,integer,integer
pixel 4 7 5,integer,integer
pixel 4 7 6,integer,integer
pixel 4 7 7,integer,integer
pixel 4 7 8,integer,integer
pixel 4 7 9,integer,integer
pixel 4 8 0,integer,integer
pixel 4 8 1,integer,integer
pixel 4 8 2,integer,integer
pixel 4 8 3,integer,integer
pixel 4 8 4,integer,integer
pixel 4 8 5,integer,integer
pixel 4 8 6,integer,integer
pixel 4 8 7,integer,integer
pixel 4 8 8,integer,integer
pixel 4 8 9,integer,integer
pixel 4 9 0,integer,integer
pixel 4 9 1,integer,integer
pixel 4 9 2,integer,real
pixel 4 9 3,integer,integer
pixel 4 9 4,integer,integer
pixel 4 9 5,integer,integer
pixel 4 9 6,integer,integer
pixel 4 9 7,integer,integer
pixel 4 9 8,integer,integer
pixel 4 9 9,integer,integer
pixel 5 0 0,integer,integer
pixel 5 0 1,integer,integer
pixel 5 0 2,integer,real
pixel 5 0 3,integer,integer
pixel 5 0 4,integer,integer
pixel 5 0 5,integer,integer
pixel 5 0 6,integer,integer
pixel 5 0 7,integer,integer
pixel 5 0 8,integer,integer
pixel 5 0 9,integer,integer
pixel 5 1 0,integer,integer
pixel 5 1 1,integer,integer
pixel 5 1 2,integer,real
pixel 5 1 3,integer,integer
pixel 5 1 4,integer,integer
pixel 5 1 5,integer,integer
pixel 5 1 6,integer,integer
pixel 5 1 7,integer,integer
pixel 5 1 8,integer,integer
pixel 5 1 9,integer,integer
pixel 5 2 0,integer,real
pixel 5 2 1,integer,integer
pixel 5 2 2,integer,real
pixel 5 2 3,integer,integer
pixel 5 2 4,integer,integer
pixel 5 2 5,integer,integer
pixel 5 2 6,integer,integer
pixel 5 2 7,integer,integer
pixel 5 2 8,integer,integer
pixel 5 2 9,integer,real
pixel 5 3 0,integer,integer
pixel 5 3 1,integer,integer
pixel 5 3 2,integer,integer
pixel 5 3 3,integer,integer
pixel 5 3 4,integer,integer
pixel 5 3 5,integer,integer
pixel 5 3 6,integer,integer
pixel 5 3 7,integer,integer
pixel 5 3 8,integer,integer
pixel 5 3 9,integer,integer
pixel 5 4 0,integer,integer
pixel 5 4 1,integer,integer
pixel 5 4 2,integer,integer
pixel 5 4 3,integer,integer
pixel 5 4 4,integer,integer
pixel 5 4 5,integer,integer
pixel 5 4 6,integer,integer
pixel 5 4 7,integer,integer
pixel 5 4 8,integer,integer
pixel 5 4 9,integer,integer
pixel 5 5 0,integer,integer
pixel 5 5 1,integer,integer
pixel 5 5 2,integer,integer
pixel 5 5 3,integer,integer
pixel 5 5 4,integer,integer
pixel 5 5 5,integer,integer
pixel 5 5 6,integer,integer
pixel 5 5 7,integer,integer
pixel 5 5 8,integer,integer
pixel 5 5 9,integer,integer
pixel 5 6 0,integer,integer
pixel 5 6 1,integer,integer
pixel 5 6 2,integer,integer
pixel 5 6 3,integer,integer
pixel 5 6 4,integer,integer
pixel 5 6 5,integer,integer
pixel 5 6 6,integer,integer
pixel 5 6 7,integer,integer
pixel 5 6 8,integer,integer
pixel 5 6 9,integer,integer
pixel 5 7 0,integer,integer
pixel 5 7 1,integer,integer
pixel 5 7 2,integer,integer
pixel 5 7 3,integer,integer
pixel 5 7 4,integer,integer
pixel 5 7 5,integer,integer
pixel 5 7 6,integer,integer
pixel 5 7 7,integer,integer
pixel 5 7 8,integer,integer
pixel 5 7 9,integer,integer
pixel 5 8 0,integer,integer
pixel 5 8 1,integer,integer
pixel 5 8 2,integer,real
pixel 5 8 3,integer,integer
pixel 5 8 4,integer,integer
pixel 5 8 5,integer,integer
pixel 5 8 6,integer,integer
pixel 5 8 7,integer,integer
pixel 5 8 8,integer,integer
pixel 5 8 9,integer,integer
pixel 5 9 0,integer,integer
pixel 5 9 1,integer,integer
pixel 5 9 2,integer,real
pixel 5 9 3,integer,integer
pixel 5 9 4,integer,integer
pixel 5 9 5,integer,integer
pixel 5 9 6,integer,integer
pixel 5 9 7,integer,integer
pixel 5 9 8,integer,integer
pixel 5 9 9,integer,integer
pixel 6 0 0,integer,integer
pixel 6 0 1,integer,integer
pixel 6 0 2,integer,real
pixel 6 0 3,integer,integer
pixel 6 0 4,integer,integer
pixel 6 0 5,integer,integer
pixel 6 0 6,integer,integer
pixel 6 0 7,integer,integer
pixel 6 0 8,integer,integer
pixel 6 0 9,integer,integer
pixel 6 1 0,integer,integer
pixel 6 1 1,integer,integer
pixel 6 1 2,integer,integer
pixel 6 1 3,integer,integer
pixel 6 1 4,integer,integer
pixel 6 1 5,integer,integer
pixel 6 1 6,integer,integer
pixel 6 1 7,integer,integer
pixel 6 1 8,integer,integer
pixel 6 1 9,integer,integer
pixel 6 2 0,integer,real
pixel 6 2 1,integer,integer
pixel 6 2 2,integer,integer
pixel 6 2 3,integer,integer
pixel 6 2 4,integer,integer
pixel 6 2 5,integer,integer
pixel 6 2 6,integer,integer
pixel 6 2 7,integer,integer
pixel 6 2 8,integer,integer
pixel 6 2 9,integer,integer
pixel 6 3 0,integer,integer
pixel 6 3 1,integer,integer
pixel 6 3 2,integer,integer
pixel 6 3 3,integer,integer
pixel 6 3 4,integer,integer
pixel 6 3 5,integer,integer
pixel 6 3 6,integer,integer
pixel 6 3 7,integer,integer
pixel 6 3 8,integer,integer
pixel 6 3 9,integer,integer
pixel 6 4 0,integer,integer
pixel 6 4 1,integer,integer
pixel 6 4 2,integer,integer
pixel 6 4 3,integer,integer
pixel 6 4 4,integer,integer
pixel 6 4 5,integer,integer
pixel 6 4 6,integer,integer
pixel 6 4 7,integer,integer
pixel 6 4 8,integer,integer
pixel 6 4 9,integer,integer
pixel 6 5 0,integer,integer
pixel 6 5 1,integer,integer
pixel 6 5 2,integer,integer
pixel 6 5 3,integer,integer
pixel 6 5 4,integer,integer
pixel 6 5 5,integer,integer
pixel 6 5 6,integer,integer
pixel 6 5 7,integer,integer
pixel 6 5 8,integer,integer
pixel 6 5 9,integer,integer
pixel 6 6 0,integer,integer
pixel 6 6 1,integer,integer
pixel 6 6 2,integer,integer
pixel 6 6 3,integer,integer
pixel 6 6 4,integer,integer
pixel 6 6 5,integer,integer
pixel 6 6 6,integer,integer
pixel 6 6 7,integer,integer
pixel 6 6 8,integer,integer
pixel 6 6 9,integer,integer
pixel 6 7 0,integer,integer
pixel 6 7 1,integer,integer
pixel 6 7 2,integer,integer
pixel 6 7 3,integer,integer
pixel 6 7 4,integer,integer
pixel 6 7 5,integer,integer
pixel 6 7 6,integer,integer
pixel 6 7 7,integer,integer
pixel 6 7 8,integer,integer
pixel 6 7 9,integer,integer
pixel 6 8 0,integer,integer
pixel 6 8 1,integer,integer
pixel 6 8 2,integer,integer
pixel 6 8 3,integer,integer
pixel 6 8 4,integer,integer
pixel 6 8 5,integer,integer
pixel 6 8 6,integer,integer
pixel 6 8 7,integer,integer
pixel 6 8 8,integer,integer
pixel 6 8 9,integer,integer
pixel 6 9 0,integer,integer
pixel 6 9 1,integer,integer
pixel 6 9 2,integer,integer
pixel 6 9 3,integer,integer
pixel 6 9 4,integer,integer
pixel 6 9 5,integer,integer
pixel 6 9 6,integer,integer
pixel 6 9 7,integer,integer
pixel 6 9 8,integer,integer
pixel 6 9 9,integer,integer
pixel 7 0 0,integer,integer
pixel 7 0 1,integer,integer
pixel 7 0 2,integer,real
pixel 7 0 3,integer,integer
pixel 7 0 4,integer,integer
pixel 7 0 5,integer,integer
pixel 7 0 6,integer,integer
pixel 7 0 7,integer,integer
pixel 7 0 8,integer,integer
pixel 7 0 9,integer,integer
pixel 7 1 0,integer,integer
pixel 7 1 1,integer,integer
pixel 7 1 2,integer,integer
pixel 7 1 3,integer,integer
pixel 7 1 4,integer,integer
pixel 7 1 5,integer,integer
pixel 7 1 6,integer,integer
pixel 7 1 7,integer,integer
pixel 7 1 8,integer,integer
pixel 7 1 9,integer,integer
pixel 7 2 0,integer,real
pixel 7 2 1,integer,integer
pixel 7 2 2,integer,real
pixel 7 2 3,integer,integer
pixel 7 2 4,integer,integer
pixel 7 2 5,integer,integer
pixel 7 2 6,integer,integer
pixel 7 2 7,integer,integer
pixel 7 2 8,integer,integer
pixel 7 2 9,integer,integer
pixel 7 3 0,integer,integer
pixel 7 3 1,integer,integer
pixel 7 3 2,integer,integer
pixel 7 3 3,integer,integer
pixel 7 3 4,integer,integer
pixel 7 3 5,integer,integer
pixel 7 3 6,integer,integer
pixel 7 3 7,integer,integer
pixel 7 3 8,integer,integer
pixel 7 3 9,integer,integer
pixel 7 4 0,integer,integer
pixel 7 4 1,integer,integer
pixel 7 4 2,integer,integer
pixel 7 4 3,integer,integer
pixel 7 4 4,integer,integer
pixel 7 4 5,integer,integer
pixel 7 4 6,integer,integer
pixel 7 4 7,integer,integer
pixel 7 4 8,integer,integer
pixel 7 4 9,integer,integer
pixel 7 5 0,integer,integer
pixel 7 5 1,integer,integer
pixel 7 5 2,integer,integer
pixel 7 5 3,integer,integer
pixel 7 5 4,integer,integer
pixel 7 5 5,integer,integer
pixel 7 5 6,integer,integer
pixel 7 5 7,integer,integer
pixel 7 5 8,integer,integer
pixel 7 5 9,integer,integer
pixel 7 6 0,integer,integer
pixel 7 6 1,integer,integer
pixel 7 6 2,integer,integer
pixel 7 6 3,integer,integer
pixel 7 6 4,integer,integer
pixel 7 6 5,integer,integer
pixel 7 6 6,integer,integer
pixel 7 6 7,integer,integer
pixel 7 6 8,integer,integer
pixel 7 6 9,integer,integer
pixel 7 7 0,integer,integer
pixel 7 7 1,integer,integer
pixel 7 7 2,integer,integer
pixel 7 7 3,integer,integer
pixel 7 7 4,integer,integer
pixel 7 7 5,integer,integer
pixel 7 7 6,integer,integer
pixel 7 7 7,integer,integer
pixel 7 7 8,integer,integer
pixel 7 7 9,integer,integer
pixel 7 8 0,integer,integer
pixel 7 8 1,integer,integer
pixel 7 8 2,integer,integer
pixel 7 8 3,integer,integer
pixel 7 8 4,integer,integer
label,categorical,string
d 3m Index,integer,integer
line No,integer,categorical
assg No,integer,categorical
fixcount,integer,string
first Pass Cnt,integer,string
P 1st Fixation,categorical,categorical
P 2st Fixation,categorical,categorical
prev Fix Dur,integer,string
firstfix Dur,integer,string
first Pass Fix Dur,integer,string
next Fix Dur,integer,string
first Sacc Len,real,categorical
last Sacc Len,real,categorical
prev Fix Pos,real,string
landing Pos,real,string
leaving Pos,real,categorical
total Fix Dur,integer,string
mean Fix Dur,real,string
n Regress From,integer,string
regress Len,integer,categorical
next Word Regress,categorical,string
regress Dur,integer,string
pupil Diam Max,real,categorical
pupil Diam Lag,real,categorical
time Prtctg,real,string
n Words In Title,integer,string
title No,integer,categorical
word No,integer,categorical
label,categorical,string
d 3m Index,integer,integer
year,integer,dateTime
month,integer,string
day,integer,string
RPT,real,string
VAL,real,categorical
ROS,real,categorical
KIL,real,categorical
SHA,real,categorical
BIR,real,string
DUB,real,string
CLA,real,categorical
MUL,real,categorical
CLO,real,categorical
BEL,real,categorical
MAL,real,string
d 3m Index,integer,integer
Bit 0,categorical,categorical
Bit 1,categorical,categorical
Bit 2,categorical,categorical
Bit 3,categorical,integer
Bit 4,categorical,integer
Bit 5,categorical,integer
Bit 6,categorical,integer
Bit 7,categorical,integer
Bit 8,categorical,integer
Bit 9,categorical,categorical
class,categorical,categorical
d 3m Index,integer,integer
V 1,categorical,real
V 2,real,real
V 3,real,integer
V 4,real,real
V 5,real,real
V 6,real,real
V 7,real,real
V 8,real,real
Class,categorical,categorical
d 3m Index,integer,integer
in 1,real,categorical
in 2,real,categorical
in 3,real,integer
in 4,real,integer
out 1,real,categorical
d 3m Index,integer,integer
2,real,categorical
3,real,integer
4,real,categorical
5,real,categorical
6,real,categorical
class,categorical,categorical
